1,60,0.124223602,22.33697977,84.98431
2,130,0.278969957,34.01041193,84.98431
3,60,0.104166667,26.02212559,84.98431
4,125,0.167560322,26.50467318,84.98431
5,205,0.206445116,20.92578638,84.98431
6,195,0.21714922,23.5807186,84.98431
7,120,0.192616372,30.72713667,84.98431
8,160,0.190023753,25.51461054,84.98431
9,125,0.133547009,29.55934361,84.98431
10,110,0.182421227,24.92999931,84.98431
11,125,0.181686047,27.51392112,84.98431
12,275,0.30657748,20.57579469,85.81692
13,355,0.294117647,22.91044405,85.81692
14,155,0.222381636,26.33051413,85.81692
15,120,0.175438596,27.31290369,85.81692
16,160,0.26272578,23.82715966,85.81692
17,110,0.212355212,32.97705793,85.81692
18,145,0.21969697,30.2609837,85.81692
19,115,0.17611026,28.02113623,85.81692
20,510,0.489443378,26.59777796,85.81692
21,160,0.208877285,27.20059069,85.81692
22,255,0.253731343,22.94332779,85.81692
23,340,0.277777778,20.24313279,85.81692
24,100,0.152439024,32.51144546,85.81692
25,220,0.253164557,26.49924074,85.81692
26,60,0.112359551,32.28039689,85.81692
27,30,0.077120823,36.999621,85.81692
28,95,0.258855586,38.01398525,85.81692
29,90,0.140405616,32.0892403,85.81692
30,155,0.244479495,34.00527638,85.81692
31,90,0.148514851,31.16223544,85.81692
32,50,0.09487666,34.40479046,85.81692
33,130,0.190615836,35.48205816,85.81692
34,75,0.193298969,27.25277383,85.81692
35,50,0.124069479,32.50025374,85.81692
36,545,0.375603032,21.73692985,85.81692
37,170,0.27027027,30.79259186,85.81692
38,200,0.187441425,28.22070629,85.81692
39,255,0.270413574,27.20383794,85.81692
40,390,0.399181167,27.50934171,85.81692
41,80,0.131578947,29.5191035,85.81692
42,35,0.090439276,29.43878398,85.81692
43,250,0.239005736,22.8992994,85.81692
44,295,0.291214215,22.77222091,85.81692
45,295,0.233755943,23.65572598,85.81692
46,175,0.178207739,24.73987827,85.81692
47,160,0.173160173,25.91320309,85.81692
48,95,0.096741344,25.90217203,85.81692
49,65,0.101246106,29.16556197,85.81692
50,135,0.114601019,27.79024524,85.81692
51,130,0.131712259,24.77075508,85.81692
52,150,0.177725118,29.70764159,85.81692
53,285,0.227817746,21.99248712,85.81692
54,65,0.151869159,30.81709065,85.81692
55,185,0.207166853,25.91683733,85.81692
56,225,0.267220903,18.49186737,85.81692
57,200,0.180018002,23.52059539,85.81692
58,275,0.30726257,23.91687547,85.81692
59,170,0.115020298,20.11159044,85.81692
60,120,0.147783251,24.19079424,85.81692
61,220,0.285343709,20.23235636,85.81692
62,90,0.238095238,23.2022971,85.81692
63,75,0.137111517,22.48385175,85.81692
64,205,0.25030525,21.07458032,85.81692
65,205,0.186025408,18.92729271,85.81692
66,55,0.085669782,25.14662809,85.81692
67,90,0.146579805,23.04761987,85.81692
68,135,0.217391304,22.99209242,85.81692
69,155,0.23556231,21.62938618,85.81692
70,125,0.249003984,23.49034992,85.81692
71,150,0.230414747,22.10246905,85.81692
72,240,0.257234727,17.68438844,85.81692
73,405,0.436422414,19.4828892,85.81692
74,75,0.113293051,20.8011414,85.81692
75,100,0.103305785,21.69940692,85.81692
76,35,0.06916996,21.6397251,85.81692
77,125,0.186289121,20.80169851,85.81692
78,240,0.289505428,16.43938618,85.81692
79,115,0.177743431,19.86385247,85.81692
80,405,0.294545455,14.85518331,85.81692
81,80,0.162601626,16.79188794,85.81692
82,575,0.526075023,12.80297871,85.81692
83,210,0.226049516,15.68428142,85.81692
84,180,0.189274448,14.48721938,85.81692
85,540,0.457627119,14.299491,85.81692
86,280,0.336134454,12.27123038,85.81692
87,300,0.265721878,12.60497861,85.81692
88,535,0.352902375,11.04524596,85.81692
89,185,0.285493827,12.88724355,85.81692
90,270,0.22406639,11.78156203,85.81692
91,535,0.528656126,12.25186029,85.81692
92,105,0.274151436,12.78175315,85.81692
93,230,0.407801418,11.39888717,85.81692
94,170,0.248538012,11.18140031,85.81692
95,135,0.204855842,11.22418516,85.81692
96,210,0.420841683,11.82153428,85.81692
97,245,0.22131888,11.26956171,85.81692
98,180,0.264705882,13.70921302,85.81692
99,460,0.320334262,10.72456189,85.81692
100,155,0.225290698,13.19422392,85.81692
101,170,0.240112994,15.12300454,85.81692
102,310,0.379436965,12.44375707,85.81692
103,90,0.227848101,16.02275884,85.81692
104,570,0.539772727,14.2928737,85.81692
105,75,0.185643564,15.02146571,85.81692
106,80,0.209424084,13.69939196,85.81692
107,290,0.287698413,11.07309971,85.81692
108,105,0.174708819,12.1958264,85.81692
109,270,0.291262136,11.47529769,85.81692
110,180,0.260869565,11.87766648,85.81692
111,175,0.257352941,11.6913749,85.81692
112,125,0.188821752,11.832976,85.81692
113,335,0.243282498,11.09609558,85.81692
114,200,0.138312586,12.2938672,85.81692
115,495,0.354077253,10.98377763,85.81692
116,340,0.275080906,10.68437435,85.81692
117,230,0.249728556,11.63257724,85.81692
118,55,0.112936345,11.25956532,85.81692
119,135,0.193965517,12.5225768,85.81692
120,115,0.179407176,10.25586436,85.81692
121,135,0.268924303,10.2303655,85.81692
122,205,0.265200517,10.61593439,85.81692
123,105,0.201535509,9.807901982,85.81692
124,200,0.324675325,11.74089709,85.81692
125,30,0.075949367,10.3101387,85.81692
126,255,0.296511628,9.969914026,85.81692
127,125,0.235404896,9.100543406,85.81692
128,185,0.338827839,9.570707326,85.81692
129,155,0.428176796,11.59548936,85.81692
130,180,0.226415094,8.870473312,85.81692
131,235,0.206502636,8.964118616,85.81692
132,460,0.478170478,8.947639334,85.81692
133,285,0.330243337,8.307009754,85.81692
134,460,0.537383178,9.741421424,85.81692
135,155,0.185851319,8.626257304,85.81692
136,10,0.027932961,9.214436751,85.81692
137,345,0.401162791,8.535827129,85.81692
138,335,0.404101327,8.147939451,85.81692
